sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;36;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;41;Black;Divorced;Bachelors;United-States;Private;Transport-moving;<=50K
Male;57;White;Never-married;Some-college;United-States;Private;Protective-serv;<=50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;44;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;25;Asian-Pac-Islander;Never-married;Some-college;China;Private;Exec-managerial;<=50K
Male;48;White;Married-civ-spouse;12th;United-States;Private;Exec-managerial;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;74;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Sales;<=50K
Female;44;White;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;26;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Farming-fishing;<=50K
Male;39;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;>50K
Female;38;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;18;White;Never-married;10th;United-States;Private;Other-service;<=50K
Male;24;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;9th;Mexico;Self-emp-not-inc;Prof-specialty;<=50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;28;Other;Separated;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Private;Craft-repair;<=50K
Female;63;Black;Widowed;HS-grad;Haiti;Private;Machine-op-inspct;<=50K
Male;58;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;68;White;Widowed;HS-grad;United-States;Self-emp-inc;Other-service;<=50K
Male;41;Black;Married-civ-spouse;Some-college;United-States;Federal-gov;Exec-managerial;>50K
Male;27;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Male;24;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;50;White;Divorced;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;47;White;Divorced;Some-college;United-States;Private;Other-service;<=50K
Female;54;White;Widowed;HS-grad;United-States;Private;Other-service;<=50K
Female;28;Asian-Pac-Islander;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;26;White;Never-married;Masters;United-States;State-gov;Prof-specialty;<=50K
Male;35;White;Separated;Bachelors;United-States;State-gov;Exec-managerial;<=50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;50;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Sales;<=50K
Female;39;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;46;White;Never-married;Bachelors;United-States;Private;Sales;>50K
Female;41;Black;Widowed;Some-college;United-States;Private;Adm-clerical;<=50K
Male;24;White;Married-civ-spouse;7th-8th;United-States;Private;Sales;<=50K
Male;57;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Male;32;White;Never-married;HS-grad;Columbia;Private;Handlers-cleaners;<=50K
Male;41;Black;Married-civ-spouse;Assoc-acdm;India;Private;Exec-managerial;>50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Female;69;Black;Divorced;7th-8th;United-States;Private;Machine-op-inspct;<=50K
Female;22;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Male;33;Black;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;57;White;Separated;Some-college;United-States;Private;Sales;<=50K
Male;38;Asian-Pac-Islander;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Exec-managerial;>50K
Male;40;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;48;White;Divorced;Some-college;United-States;Self-emp-not-inc;Handlers-cleaners;<=50K
Female;38;Black;Married-spouse-absent;Some-college;United-States;Local-gov;Exec-managerial;<=50K
Female;26;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Male;24;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;35;Black;Married-spouse-absent;HS-grad;United-States;Private;Other-service;<=50K
Male;37;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;42;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;37;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;>50K
Female;37;White;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;22;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;24;White;Never-married;11th;Germany;Private;Adm-clerical;<=50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Local-gov;Adm-clerical;>50K
Male;29;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Craft-repair;>50K
Female;23;Black;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;24;White;Never-married;Bachelors;United-States;Federal-gov;Exec-managerial;<=50K
Female;25;White;Never-married;Assoc-acdm;United-States;Private;Prof-specialty;<=50K
Female;58;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;28;White;Never-married;Assoc-voc;United-States;Self-emp-inc;Sales;<=50K
Female;58;White;Widowed;HS-grad;United-States;Private;Sales;>50K
Male;18;White;Never-married;11th;United-States;Private;Other-service;<=50K
Male;59;White;Married-civ-spouse;7th-8th;Puerto-Rico;Private;Protective-serv;<=50K
Female;39;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;53;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Sales;>50K
Female;54;White;Never-married;Prof-school;United-States;Private;Prof-specialty;<=50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Male;59;White;Married-civ-spouse;Masters;United-States;Private;Sales;>50K
Male;42;White;Never-married;HS-grad;United-States;State-gov;Protective-serv;>50K
Female;36;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Female;37;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;32;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Tech-support;<=50K
Female;19;White;Separated;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;55;White;Widowed;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;27;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Female;44;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Private;Machine-op-inspct;<=50K
Female;60;White;Married-spouse-absent;HS-grad;United-States;Private;Other-service;<=50K
Male;28;Asian-Pac-Islander;Never-married;HS-grad;Cambodia;Private;Machine-op-inspct;<=50K
Male;44;White;Married-civ-spouse;HS-grad;Mexico;Private;Exec-managerial;<=50K
Male;29;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;57;White;Married-civ-spouse;HS-grad;United-States;State-gov;Craft-repair;<=50K
Male;41;White;Divorced;Some-college;United-States;Private;Transport-moving;<=50K
Male;34;White;Married-civ-spouse;11th;United-States;Self-emp-not-inc;Transport-moving;<=50K
Female;44;White;Divorced;Some-college;United-States;Private;Exec-managerial;<=50K
Male;44;White;Divorced;Bachelors;United-States;Private;Transport-moving;<=50K
Male;57;White;Married-civ-spouse;1st-4th;United-States;Private;Handlers-cleaners;<=50K
Male;37;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;35;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;27;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Female;41;White;Married-civ-spouse;Some-college;United-States;State-gov;Adm-clerical;>50K
Male;37;White;Married-civ-spouse;Doctorate;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;18;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;24;White;Never-married;7th-8th;United-States;State-gov;Tech-support;<=50K
Female;53;White;Married-civ-spouse;12th;United-States;Private;Adm-clerical;<=50K
Male;40;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;54;White;Divorced;Some-college;United-States;Private;Machine-op-inspct;<=50K
Female;22;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Female;44;Black;Married-spouse-absent;10th;United-States;Private;Adm-clerical;<=50K
Female;43;White;Divorced;Some-college;Iran;Private;Exec-managerial;<=50K
Female;58;White;Married-civ-spouse;Bachelors;United-States;State-gov;Prof-specialty;>50K
Female;59;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Prof-specialty;>50K
Male;31;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;35;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;17;White;Never-married;10th;United-States;Private;Sales;<=50K
Female;45;White;Divorced;Some-college;United-States;Private;Prof-specialty;<=50K
Male;40;White;Divorced;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;35;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;25;White;Never-married;Bachelors;United-States;Federal-gov;Tech-support;<=50K
Male;58;White;Divorced;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;39;White;Divorced;Some-college;United-States;Private;Handlers-cleaners;>50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;32;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Male;48;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Transport-moving;<=50K
Male;41;White;Married-civ-spouse;Bachelors;Germany;Private;Handlers-cleaners;<=50K
Male;43;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;18;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;24;White;Never-married;Bachelors;United-States;Federal-gov;Armed-Forces;<=50K
Female;58;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Male;54;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Male;60;White;Married-civ-spouse;7th-8th;United-States;Private;Craft-repair;<=50K
Male;28;White;Married-civ-spouse;Some-college;United-States;Private;Farming-fishing;<=50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Male;27;Black;Divorced;Some-college;Jamaica;State-gov;Adm-clerical;<=50K
Female;30;White;Divorced;Some-college;United-States;Private;Other-service;<=50K
Male;63;Black;Divorced;Bachelors;Outlying-US(Guam-USVI-etc);Local-gov;Craft-repair;<=50K
Male;33;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;34;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Private;Protective-serv;<=50K
Male;21;Black;Never-married;10th;United-States;Private;Other-service;<=50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;27;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;17;White;Never-married;12th;United-States;Private;Other-service;<=50K
Male;47;Black;Divorced;Assoc-acdm;United-States;Private;Transport-moving;<=50K
Female;25;Black;Never-married;Bachelors;United-States;Local-gov;Adm-clerical;<=50K
Female;71;White;Never-married;Masters;United-States;Private;Other-service;<=50K
Female;21;Black;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;48;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Machine-op-inspct;<=50K
Female;57;White;Widowed;7th-8th;United-States;Private;Sales;<=50K
Male;58;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Farming-fishing;>50K
Female;34;Other;Married-civ-spouse;HS-grad;Columbia;Private;Machine-op-inspct;<=50K
Male;40;White;Never-married;Masters;United-States;Federal-gov;Prof-specialty;<=50K
Male;28;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;42;White;Married-civ-spouse;Masters;Ecuador;Private;Sales;<=50K
Female;41;White;Divorced;Assoc-voc;United-States;Private;Tech-support;<=50K
Female;28;White;Never-married;HS-grad;United-States;Self-emp-inc;Adm-clerical;<=50K
Female;40;White;Divorced;10th;United-States;Private;Machine-op-inspct;<=50K
Male;23;Asian-Pac-Islander;Never-married;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;39;White;Never-married;Masters;United-States;Private;Sales;>50K
Male;39;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;45;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;50;White;Divorced;Some-college;United-States;Self-emp-not-inc;Sales;<=50K
Male;33;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;34;White;Married-civ-spouse;11th;United-States;Private;Machine-op-inspct;<=50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;62;White;Widowed;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Male;31;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;<=50K
Male;35;White;Married-civ-spouse;9th;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;30;White;Separated;HS-grad;United-States;Private;Craft-repair;<=50K
Male;57;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Sales;>50K
Male;50;Black;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Male;37;White;Never-married;Bachelors;United-States;Private;Prof-specialty;>50K
Male;58;White;Married-civ-spouse;7th-8th;Mexico;Private;Transport-moving;<=50K
Female;39;White;Divorced;Bachelors;United-States;Private;Exec-managerial;>50K
Male;34;White;Never-married;Some-college;England;Private;Machine-op-inspct;>50K
Female;45;White;Separated;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;40;White;Divorced;Assoc-voc;United-States;Private;Tech-support;<=50K
Male;39;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;36;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Female;56;Amer-Indian-Eskimo;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;37;Black;Married-civ-spouse;Some-college;United-States;Private;Handlers-cleaners;>50K
Male;60;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Other-service;<=50K
Male;56;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;51;Amer-Indian-Eskimo;Married-civ-spouse;7th-8th;United-States;Private;Exec-managerial;<=50K
Female;34;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;19;Black;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;37;Black;Never-married;HS-grad;United-States;Federal-gov;Exec-managerial;<=50K
Male;58;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;33;White;Never-married;11th;United-States;Private;Adm-clerical;<=50K
Male;39;White;Never-married;Bachelors;United-States;Private;Exec-managerial;>50K
Female;36;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;26;Asian-Pac-Islander;Never-married;Bachelors;Philippines;Private;Prof-specialty;<=50K
Female;22;White;Never-married;Assoc-voc;United-States;Private;Tech-support;<=50K
Male;32;White;Never-married;Masters;United-States;Private;Adm-clerical;<=50K
Male;17;White;Never-married;11th;United-States;Private;Sales;<=50K
Female;68;Amer-Indian-Eskimo;Widowed;7th-8th;United-States;Private;Other-service;<=50K
Male;70;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;19;White;Never-married;Some-college;Japan;State-gov;Adm-clerical;<=50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;19;White;Never-married;Some-college;Nicaragua;Private;Adm-clerical;<=50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;41;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;36;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;>50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;26;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;41;White;Divorced;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;25;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Male;62;White;Married-civ-spouse;9th;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;Masters;United-States;Private;Prof-specialty;<=50K
Male;25;Amer-Indian-Eskimo;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;30;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;48;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;20;Other;Never-married;HS-grad;Mexico;Private;Other-service;<=50K
Female;51;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;31;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;36;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;40;Black;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;30;Black;Never-married;11th;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;28;White;Never-married;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;57;Black;Married-civ-spouse;9th;United-States;Private;Craft-repair;>50K
Male;18;White;Never-married;11th;United-States;Private;Sales;<=50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;32;Black;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;52;White;Never-married;Masters;United-States;Private;Prof-specialty;<=50K
Female;27;White;Separated;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;18;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;37;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;52;Black;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;>50K
Male;59;Black;Never-married;9th;United-States;Private;Other-service;<=50K
Male;27;White;Never-married;Assoc-voc;United-States;Private;Machine-op-inspct;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Federal-gov;Machine-op-inspct;<=50K
Male;56;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;37;White;Never-married;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;28;White;Divorced;Assoc-voc;United-States;Private;Exec-managerial;>50K
Female;48;White;Separated;HS-grad;United-States;Self-emp-not-inc;Other-service;<=50K
Male;58;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;37;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Sales;<=50K
Male;35;White;Married-civ-spouse;Prof-school;United-States;Self-emp-inc;Prof-specialty;>50K
Male;36;White;Divorced;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;30;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Male;22;White;Never-married;9th;United-States;Private;Craft-repair;<=50K
Male;55;White;Married-civ-spouse;Assoc-acdm;United-States;Self-emp-not-inc;Sales;<=50K
Female;61;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;33;White;Divorced;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Female;64;White;Widowed;11th;United-States;Private;Tech-support;<=50K
Male;28;White;Married-spouse-absent;10th;Mexico;Private;Craft-repair;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;36;White;Separated;HS-grad;Columbia;Private;Adm-clerical;<=50K
Male;43;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Craft-repair;>50K
Male;56;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;24;White;Never-married;Some-college;United-States;Local-gov;Protective-serv;<=50K
Male;40;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;45;White;Married-civ-spouse;Assoc-acdm;United-States;Self-emp-inc;Exec-managerial;>50K
Female;56;White;Widowed;Masters;United-States;Local-gov;Prof-specialty;<=50K
Female;35;White;Never-married;Bachelors;United-States;Federal-gov;Prof-specialty;<=50K
Male;36;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Female;61;Black;Widowed;7th-8th;United-States;Private;Other-service;<=50K
Male;31;White;Never-married;Assoc-voc;United-States;Private;Transport-moving;<=50K
Male;63;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;<=50K
Male;41;White;Married-civ-spouse;Assoc-voc;United-States;Private;Exec-managerial;<=50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;45;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;24;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;34;Black;Divorced;Some-college;Germany;Private;Prof-specialty;>50K
Female;27;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;26;White;Never-married;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;27;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;55;White;Married-civ-spouse;Assoc-voc;United-States;Private;Exec-managerial;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Female;31;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;>50K
Male;51;White;Married-civ-spouse;Assoc-acdm;United-States;Self-emp-not-inc;Sales;>50K
Male;56;White;Married-civ-spouse;12th;United-States;Private;Prof-specialty;>50K
Male;39;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;34;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;44;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;21;White;Never-married;HS-grad;United-States;Private;Protective-serv;<=50K
Male;37;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Female;18;White;Never-married;12th;United-States;Private;Adm-clerical;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;>50K
Male;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;22;White;Never-married;Some-college;Mexico;Private;Sales;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;33;White;Divorced;Masters;United-States;Private;Exec-managerial;>50K
Male;83;White;Widowed;HS-grad;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Male;34;White;Married-civ-spouse;Some-college;United-States;Private;Tech-support;>50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;33;White;Widowed;Some-college;United-States;Private;Adm-clerical;<=50K
Female;27;Black;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;>50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;25;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Private;Tech-support;<=50K
Male;52;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;33;White;Never-married;Masters;United-States;State-gov;Prof-specialty;<=50K
Female;17;White;Never-married;11th;United-States;Private;Other-service;<=50K
Female;28;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;52;Black;Divorced;HS-grad;United-States;Local-gov;Adm-clerical;<=50K
Male;34;White;Separated;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;25;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;17;Black;Never-married;9th;United-States;Private;Other-service;<=50K
Male;22;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;22;Black;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Private;Sales;>50K
Female;58;Black;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;39;White;Divorced;Some-college;United-States;Private;Sales;<=50K
Female;59;White;Widowed;Some-college;Poland;Local-gov;Other-service;<=50K
Male;61;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;32;White;Married-civ-spouse;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;50;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Philippines;Private;Exec-managerial;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;20;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;38;Black;Married-civ-spouse;Bachelors;United-States;Local-gov;Exec-managerial;<=50K
Male;44;Black;Married-civ-spouse;Assoc-voc;United-States;Federal-gov;Craft-repair;>50K
Male;28;White;Never-married;Assoc-voc;United-States;Private;Sales;<=50K
Female;50;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;<=50K
Male;53;White;Divorced;Doctorate;United-States;Private;Prof-specialty;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Sales;<=50K
Male;47;Asian-Pac-Islander;Married-civ-spouse;Masters;India;Private;Prof-specialty;<=50K
Female;39;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;>50K
Male;38;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;34;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Female;40;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;<=50K
Female;63;White;Widowed;Some-college;United-States;Private;Sales;<=50K
Female;53;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Male;43;White;Divorced;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Male;28;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Female;68;White;Widowed;HS-grad;United-States;Private;Exec-managerial;>50K
Male;46;White;Married-civ-spouse;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Female;57;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;38;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
