sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Female;23;Black;Never-married;9th;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Masters;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Male;23;Asian-Pac-Islander;Never-married;Some-college;Vietnam;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;23;Black;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;23;Black;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Married-civ-spouse;7th-8th;United-States;Private;Transport-moving;<=50K
Female;23;White;Never-married;HS-grad;United-States;State-gov;Other-service;<=50K
Male;23;Black;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;White;Married-civ-spouse;Some-college;United-States;Private;Tech-support;<=50K
Male;23;White;Married-civ-spouse;12th;United-States;Private;Craft-repair;<=50K
Male;23;White;Married-civ-spouse;10th;Portugal;Private;Craft-repair;<=50K
Female;23;Black;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Female;23;Black;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;23;Asian-Pac-Islander;Never-married;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;Masters;United-States;Private;Prof-specialty;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;23;Black;Never-married;Assoc-acdm;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;23;White;Separated;9th;United-States;Private;Other-service;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;23;White;Never-married;12th;United-States;Private;Other-service;<=50K
Male;23;Black;Never-married;11th;United-States;Private;Adm-clerical;<=50K
Male;23;White;Married-civ-spouse;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;23;White;Never-married;Some-college;United-States;State-gov;Prof-specialty;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
Female;23;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;Black;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;23;Black;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;23;Black;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Assoc-voc;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;Black;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;Black;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Priv-house-serv;<=50K
Male;23;White;Married-civ-spouse;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;23;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;23;Black;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;23;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;Assoc-acdm;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;23;Black;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;23;White;Separated;Some-college;United-States;Private;Farming-fishing;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;23;Black;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;Some-college;United-States;State-gov;Other-service;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;23;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Female;23;Other;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;Some-college;United-States;State-gov;Protective-serv;<=50K
Male;23;White;Never-married;Some-college;United-States;Federal-gov;Armed-Forces;<=50K
Male;23;White;Never-married;Bachelors;United-States;Local-gov;Adm-clerical;<=50K
Female;23;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;23;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;23;White;Never-married;HS-grad;United-States;Local-gov;Other-service;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Male;23;White;Never-married;Assoc-voc;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;23;White;Never-married;Some-college;United-States;Federal-gov;Handlers-cleaners;<=50K
Male;23;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;HS-grad;United-States;Local-gov;Transport-moving;<=50K
Female;23;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Sales;<=50K
Female;23;Black;Never-married;7th-8th;Dominican-Republic;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Assoc-acdm;United-States;Federal-gov;Exec-managerial;<=50K
Male;23;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Female;23;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
Male;23;White;Never-married;Assoc-acdm;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Female;23;White;Married-civ-spouse;Assoc-acdm;Puerto-Rico;Private;Other-service;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;23;Asian-Pac-Islander;Never-married;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Female;23;White;Never-married;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Farming-fishing;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;23;Black;Never-married;HS-grad;United-States;Local-gov;Other-service;<=50K
Male;23;White;Never-married;10th;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;>50K
Male;23;Asian-Pac-Islander;Never-married;HS-grad;Vietnam;Private;Craft-repair;<=50K
Female;23;White;Divorced;HS-grad;United-States;Self-emp-not-inc;Other-service;<=50K
Female;23;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;23;Amer-Indian-Eskimo;Never-married;HS-grad;United-States;Private;Protective-serv;<=50K
Male;23;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;23;White;Never-married;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Male;23;White;Never-married;HS-grad;United-States;State-gov;Protective-serv;<=50K
Male;23;White;Never-married;Assoc-acdm;Columbia;Private;Other-service;<=50K
Male;23;White;Never-married;12th;United-States;Private;Transport-moving;<=50K
Female;23;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Assoc-voc;United-States;Private;Exec-managerial;<=50K
Female;23;White;Divorced;Some-college;United-States;Private;Exec-managerial;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;23;Amer-Indian-Eskimo;Never-married;12th;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;Assoc-voc;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;23;White;Married-civ-spouse;Assoc-voc;United-States;Federal-gov;Handlers-cleaners;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;23;White;Divorced;HS-grad;Ireland;Private;Craft-repair;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Assoc-voc;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;23;White;Married-civ-spouse;12th;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Married-civ-spouse;HS-grad;Guatemala;Private;Other-service;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;HS-grad;United-States;Local-gov;Other-service;<=50K
Male;23;White;Separated;11th;United-States;Private;Prof-specialty;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;12th;Mexico;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;12th;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;5th-6th;Mexico;Private;Handlers-cleaners;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Tech-support;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;Black;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;Some-college;United-States;Federal-gov;Sales;<=50K
Male;23;Black;Never-married;Some-college;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;HS-grad;Puerto-Rico;Private;Craft-repair;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;Bachelors;United-States;Federal-gov;Prof-specialty;<=50K
Female;23;White;Never-married;10th;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;Asian-Pac-Islander;Never-married;HS-grad;Philippines;Private;Craft-repair;<=50K
Male;23;White;Married-civ-spouse;1st-4th;United-States;Self-emp-not-inc;Sales;<=50K
Male;23;Black;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Male;23;Asian-Pac-Islander;Never-married;HS-grad;Vietnam;Private;Tech-support;<=50K
Male;23;Asian-Pac-Islander;Never-married;Assoc-voc;South;Private;Transport-moving;<=50K
Male;23;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;>50K
Male;23;White;Never-married;10th;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;Assoc-voc;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;23;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;23;Amer-Indian-Eskimo;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;23;White;Separated;Some-college;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Some-college;United-States;State-gov;Prof-specialty;<=50K
Female;23;Black;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Assoc-voc;United-States;Self-emp-inc;Craft-repair;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;23;White;Never-married;Some-college;United-States;Local-gov;Protective-serv;>50K
Male;23;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;10th;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;HS-grad;Mexico;Private;Craft-repair;<=50K
Male;23;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Male;23;White;Never-married;9th;United-States;Private;Transport-moving;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Male;23;White;Never-married;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;23;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Some-college;Iran;Private;Sales;<=50K
Male;23;Black;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;23;White;Married-civ-spouse;11th;United-States;Local-gov;Handlers-cleaners;<=50K
Female;23;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;>50K
Male;23;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;23;Asian-Pac-Islander;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;White;Separated;HS-grad;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Assoc-voc;United-States;Private;Tech-support;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;23;White;Never-married;10th;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;12th;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;7th-8th;Mexico;Private;Craft-repair;<=50K
Male;23;Black;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;Assoc-acdm;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;23;Black;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Farming-fishing;<=50K
Female;23;Black;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;Other;Never-married;Some-college;Peru;Private;Exec-managerial;<=50K
Male;23;Black;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Female;23;White;Separated;Some-college;United-States;Private;Sales;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;9th;Mexico;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;Preschool;United-States;Private;Other-service;<=50K
Male;23;White;Married-civ-spouse;Assoc-voc;United-States;Private;Craft-repair;>50K
Female;23;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Male;23;White;Never-married;Bachelors;United-States;Self-emp-inc;Farming-fishing;<=50K
Female;23;Asian-Pac-Islander;Never-married;Preschool;Laos;Private;Other-service;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;Assoc-acdm;United-States;Private;Handlers-cleaners;<=50K
Female;23;White;Never-married;Assoc-acdm;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;5th-6th;Mexico;Private;Handlers-cleaners;<=50K
Female;23;Asian-Pac-Islander;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;23;White;Married-civ-spouse;Some-college;United-States;Federal-gov;Adm-clerical;<=50K
Female;23;Black;Divorced;Some-college;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;23;White;Never-married;HS-grad;Outlying-US(Guam-USVI-etc);Private;Craft-repair;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Female;23;Asian-Pac-Islander;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;23;White;Married-civ-spouse;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;10th;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Male;23;White;Never-married;11th;United-States;Private;Craft-repair;<=50K
Male;23;White;Never-married;Bachelors;United-States;State-gov;Adm-clerical;<=50K
Male;23;Black;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;Amer-Indian-Eskimo;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Assoc-acdm;United-States;Private;Sales;<=50K
Male;23;White;Never-married;11th;Mexico;Self-emp-not-inc;Craft-repair;<=50K
Female;23;White;Separated;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Divorced;Some-college;United-States;Private;Exec-managerial;<=50K
Female;23;Black;Never-married;Some-college;United-States;Private;Protective-serv;<=50K
Female;23;Black;Never-married;Bachelors;United-States;Private;Other-service;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;23;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Divorced;HS-grad;Cuba;Local-gov;Adm-clerical;<=50K
Male;23;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;<=50K
Female;23;White;Never-married;Bachelors;England;Private;Sales;<=50K
Female;23;White;Never-married;Masters;United-States;Private;Prof-specialty;<=50K
Male;23;Asian-Pac-Islander;Never-married;Some-college;Dominican-Republic;Private;Other-service;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;23;White;Never-married;HS-grad;Guatemala;Private;Other-service;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;23;White;Married-civ-spouse;Some-college;United-States;State-gov;Prof-specialty;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;HS-grad;United-States;Self-emp-inc;Transport-moving;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;Black;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;23;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;23;Black;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;23;Asian-Pac-Islander;Never-married;Some-college;Philippines;Private;Sales;<=50K
Male;23;White;Married-civ-spouse;11th;Mexico;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;23;White;Never-married;HS-grad;Canada;Private;Prof-specialty;<=50K
Male;23;White;Never-married;Some-college;Mexico;Private;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Priv-house-serv;<=50K
Male;23;White;Married-civ-spouse;10th;United-States;Private;Handlers-cleaners;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
