sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;*;White;Never-married;9th;Mexico;Private;Machine-op-inspct;<=50K
Female;*;White;Never-married;Masters;United-States;Private;Exec-managerial;<=50K
Male;*;White;Never-married;Assoc-voc;United-States;Private;*;<=50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;*;White;Never-married;HS-grad;United-States;Local-gov;Other-service;<=50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;*;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Sales;<=50K
Female;65;White;Widowed;*;United-States;Private;Sales;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Prof-specialty;>50K
Female;*;Black;Never-married;HS-grad;*;Private;Other-service;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;*;China;*;*;<=50K
Male;*;White;Married-civ-spouse;10th;United-States;Private;Handlers-cleaners;<=50K
Male;29;White;Married-civ-spouse;Some-college;United-States;*;*;>50K
Male;35;White;Married-civ-spouse;*;United-States;Self-emp-inc;Sales;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Local-gov;Protective-serv;>50K
Female;65;White;Widowed;HS-grad;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Federal-gov;Adm-clerical;<=50K
Male;*;White;*;HS-grad;*;Private;Craft-repair;<=50K
Female;*;White;Never-married;9th;United-States;Private;*;<=50K
Male;*;White;*;*;Mexico;*;*;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;>50K
Female;*;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Sales;<=50K
Male;52;White;Married-civ-spouse;*;United-States;Private;Machine-op-inspct;<=50K
Male;46;White;Married-civ-spouse;Some-college;United-States;*;Exec-managerial;>50K
Female;22;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;*;White;Never-married;Masters;United-States;Private;Sales;<=50K
Female;*;Black;*;11th;United-States;*;*;<=50K
Male;*;White;Divorced;Bachelors;United-States;Private;Sales;>50K
Male;*;White;Married-civ-spouse;11th;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;31;Other;Never-married;9th;United-States;Private;*;<=50K
Male;*;Asian-Pac-Islander;Never-married;Some-college;Philippines;Private;*;<=50K
Female;*;White;Never-married;Doctorate;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Exec-managerial;<=50K
Male;33;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;53;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;39;White;Married-civ-spouse;Assoc-acdm;United-States;Private;*;<=50K
Male;*;White;*;*;United-States;Private;Prof-specialty;<=50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;39;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;*;White;Widowed;HS-grad;United-States;State-gov;Adm-clerical;<=50K
Female;38;White;Divorced;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;31;White;Divorced;HS-grad;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;*;>50K
Male;*;Asian-Pac-Islander;Never-married;*;South;*;*;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;Self-emp-inc;Prof-specialty;>50K
Male;32;White;Divorced;Some-college;United-States;Private;*;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Exec-managerial;<=50K
Male;55;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Female;*;White;Widowed;*;United-States;*;*;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;*;Prof-school;United-States;*;Prof-specialty;>50K
Male;22;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;46;Black;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Female;33;White;*;Some-college;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;State-gov;Prof-specialty;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;*;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;*;Other;Married-civ-spouse;Some-college;Puerto-Rico;Private;*;<=50K
Female;27;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;*;Sales;>50K
Male;*;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;*;Mexico;*;*;>50K
Male;38;White;Married-civ-spouse;Bachelors;United-States;Private;*;>50K
Female;44;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;36;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Female;*;Asian-Pac-Islander;Married-civ-spouse;HS-grad;*;Private;Other-service;<=50K
Male;29;White;Never-married;Bachelors;United-States;Private;*;>50K
Male;*;White;Married-spouse-absent;*;*;*;*;<=50K
Female;*;White;Widowed;Some-college;United-States;Private;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;11th;United-States;Private;Transport-moving;<=50K
Male;55;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Federal-gov;Craft-repair;>50K
Female;24;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;*;Black;Married-civ-spouse;HS-grad;United-States;State-gov;Craft-repair;<=50K
Female;*;White;Married-civ-spouse;11th;United-States;Private;*;<=50K
Male;*;White;Never-married;HS-grad;United-States;Federal-gov;*;<=50K
Female;22;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;*;White;*;*;United-States;Federal-gov;Adm-clerical;<=50K
Female;18;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;38;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;50;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;*;White;*;*;*;Self-emp-not-inc;*;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;26;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;44;White;Never-married;Bachelors;United-States;Private;*;>50K
Female;*;White;*;*;*;*;*;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Local-gov;Protective-serv;>50K
Male;43;White;Married-civ-spouse;Assoc-acdm;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;State-gov;Craft-repair;>50K
Male;57;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;25;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;22;Black;Never-married;Assoc-voc;United-States;Private;Other-service;<=50K
Female;*;White;*;*;United-States;Local-gov;Adm-clerical;<=50K
Female;27;White;*;HS-grad;United-States;Private;Sales;<=50K
Female;*;White;Divorced;Some-college;*;Private;Exec-managerial;<=50K
Male;*;White;Never-married;Masters;United-States;State-gov;Prof-specialty;<=50K
Male;*;White;*;HS-grad;United-States;*;*;<=50K
Male;31;White;*;*;United-States;Local-gov;*;<=50K
Male;41;White;Married-civ-spouse;Assoc-acdm;United-States;Private;*;<=50K
Male;25;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;29;Black;Never-married;*;United-States;State-gov;Prof-specialty;>50K
Male;22;White;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Male;62;White;Married-civ-spouse;*;United-States;Private;*;<=50K
Female;*;Other;Divorced;HS-grad;United-States;Federal-gov;*;<=50K
Female;*;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Female;32;White;Married-civ-spouse;Bachelors;United-States;Private;*;<=50K
Female;20;White;Never-married;Assoc-voc;United-States;Private;*;<=50K
Male;*;Black;Married-civ-spouse;Some-college;United-States;State-gov;*;>50K
Female;24;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;Self-emp-not-inc;Exec-managerial;>50K
Female;*;Black;Divorced;HS-grad;United-States;Local-gov;*;<=50K
Female;*;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;*;>50K
Female;*;White;Never-married;Assoc-acdm;United-States;Private;Sales;<=50K
Male;33;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;32;White;Married-civ-spouse;HS-grad;United-States;Private;*;>50K
Male;38;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Female;33;White;Divorced;Some-college;United-States;Private;*;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Male;27;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;41;White;*;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;47;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;11th;United-States;Private;*;<=50K
Male;30;White;Never-married;*;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;*;White;*;*;United-States;Private;Craft-repair;<=50K
Male;40;White;Married-civ-spouse;Bachelors;United-States;Private;Adm-clerical;>50K
Female;21;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;*;White;*;Bachelors;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Female;31;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;22;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;37;Black;Married-civ-spouse;HS-grad;United-States;Private;Other-service;>50K
Female;*;White;Never-married;Masters;United-States;Local-gov;Prof-specialty;<=50K
Male;57;White;Married-civ-spouse;Some-college;United-States;*;*;<=50K
Female;48;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;58;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;35;White;Married-civ-spouse;9th;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;*;White;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;*;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;*;White;Married-civ-spouse;HS-grad;*;Self-emp-not-inc;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Male;*;Black;Married-civ-spouse;Some-college;United-States;Federal-gov;Adm-clerical;<=50K
Female;*;Black;Divorced;*;United-States;Federal-gov;Prof-specialty;<=50K
Male;22;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Female;*;Asian-Pac-Islander;*;Masters;*;*;*;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Male;58;White;Married-civ-spouse;Assoc-acdm;United-States;Private;*;>50K
Female;*;White;*;Assoc-voc;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;*;White;*;*;Mexico;*;*;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Female;47;White;Divorced;*;United-States;*;*;<=50K
Male;51;White;Married-civ-spouse;Some-college;United-States;Private;*;>50K
Male;*;White;Married-civ-spouse;10th;United-States;Private;Handlers-cleaners;<=50K
Male;24;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;*;White;*;Masters;*;Private;*;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;35;White;Never-married;Bachelors;United-States;Private;*;<=50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Private;Tech-support;>50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Female;38;Other;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;39;Asian-Pac-Islander;Married-civ-spouse;*;United-States;*;*;<=50K
Female;*;White;*;10th;*;Private;*;<=50K
Male;*;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Doctorate;United-States;Private;Exec-managerial;<=50K
Female;*;Black;Never-married;HS-grad;Jamaica;Private;*;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;*;White;Divorced;HS-grad;United-States;Self-emp-not-inc;Other-service;<=50K
Female;*;White;*;Assoc-voc;United-States;*;Adm-clerical;<=50K
Male;*;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;*;White;Divorced;Masters;United-States;*;Adm-clerical;<=50K
Male;29;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;*;White;*;Assoc-voc;United-States;Private;Exec-managerial;>50K
Male;23;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Female;*;White;Divorced;*;United-States;State-gov;Prof-specialty;<=50K
Female;17;Amer-Indian-Eskimo;Never-married;11th;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;5th-6th;United-States;Private;Transport-moving;<=50K
Male;31;White;Divorced;*;United-States;Private;Transport-moving;<=50K
Male;*;White;*;7th-8th;*;Private;*;<=50K
Male;*;Black;Married-civ-spouse;9th;United-States;Private;Handlers-cleaners;<=50K
Male;31;White;Never-married;Bachelors;United-States;Private;Exec-managerial;>50K
Female;61;Black;Divorced;HS-grad;United-States;Private;*;<=50K
Male;43;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;>50K
Female;40;Black;Never-married;Some-college;United-States;*;Adm-clerical;<=50K
Male;39;White;Never-married;HS-grad;United-States;Private;*;<=50K
Female;*;Black;Married-spouse-absent;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Male;47;Amer-Indian-Eskimo;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Transport-moving;>50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;Never-married;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;49;White;Divorced;Some-college;United-States;Private;*;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Local-gov;*;>50K
Female;31;White;Never-married;Bachelors;United-States;Private;Prof-specialty;>50K
Female;*;White;Married-civ-spouse;*;United-States;Self-emp-inc;Exec-managerial;>50K
Female;20;Asian-Pac-Islander;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;*;White;Divorced;Masters;United-States;Private;Exec-managerial;<=50K
Male;33;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;49;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;*;White;*;*;United-States;Private;Exec-managerial;>50K
Male;24;White;*;Assoc-voc;United-States;Private;*;<=50K
Female;28;Asian-Pac-Islander;Never-married;Assoc-voc;United-States;Private;*;<=50K
Female;56;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;38;White;Never-married;HS-grad;United-States;Private;*;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;*;White;*;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;Federal-gov;Protective-serv;>50K
Male;32;Black;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Female;37;White;*;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Male;36;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;39;White;Married-civ-spouse;Bachelors;United-States;Private;Adm-clerical;>50K
Male;30;Asian-Pac-Islander;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Local-gov;*;<=50K
Female;*;White;Divorced;Assoc-voc;United-States;Local-gov;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;11th;United-States;Private;Transport-moving;<=50K
Male;35;White;Never-married;Bachelors;United-States;Private;*;<=50K
Female;39;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;*;White;*;Assoc-voc;United-States;*;Craft-repair;<=50K
Male;22;White;Never-married;11th;United-States;Private;Craft-repair;<=50K
Female;*;White;Divorced;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Male;25;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;52;White;Married-civ-spouse;Masters;United-States;Private;*;>50K
Male;*;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;United-States;State-gov;*;<=50K
Male;34;White;Married-civ-spouse;*;United-States;Private;Transport-moving;<=50K
Male;27;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;37;Black;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;39;Other;Married-civ-spouse;*;United-States;*;*;>50K
Male;26;White;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Female;*;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Female;*;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;*;White;*;*;United-States;Self-emp-not-inc;*;<=50K
Female;27;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;17;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;*;Mexico;Private;Craft-repair;<=50K
Female;*;Black;Married-civ-spouse;Assoc-voc;United-States;Private;Adm-clerical;>50K
Female;*;White;Never-married;Bachelors;United-States;Local-gov;*;<=50K
Female;23;White;Never-married;Assoc-acdm;United-States;Private;*;<=50K
Male;32;White;Never-married;*;United-States;Private;Craft-repair;<=50K
Male;58;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Female;31;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;44;Black;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;*;Black;Divorced;*;United-States;Federal-gov;*;<=50K
Male;59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Private;*;>50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;*;Adm-clerical;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;35;White;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Male;50;Black;Married-civ-spouse;Assoc-acdm;United-States;Private;*;<=50K
Male;*;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;Private;Sales;>50K
Female;*;White;*;Masters;United-States;*;Other-service;<=50K
Male;32;White;Married-civ-spouse;Assoc-voc;United-States;Private;Craft-repair;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;*;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;33;White;Divorced;HS-grad;United-States;Private;*;<=50K
Female;*;White;Never-married;Bachelors;Mexico;Private;Prof-specialty;<=50K
Female;*;White;Widowed;*;*;Private;Other-service;<=50K
Female;*;Amer-Indian-Eskimo;Never-married;Assoc-voc;United-States;Local-gov;*;<=50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Male;52;White;Married-civ-spouse;*;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;55;White;Married-civ-spouse;*;United-States;*;*;>50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;*;>50K
Female;*;Asian-Pac-Islander;*;Bachelors;Philippines;Private;Prof-specialty;>50K
Female;22;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;34;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Male;33;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Female;*;White;Divorced;Masters;United-States;Private;Prof-specialty;>50K
Male;35;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Female;*;White;*;11th;United-States;Private;Machine-op-inspct;<=50K
Female;43;Black;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;29;White;Never-married;Assoc-voc;United-States;Private;*;<=50K
Male;*;Black;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;33;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;24;White;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Female;*;White;Divorced;Assoc-voc;United-States;Private;Sales;<=50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Adm-clerical;>50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;*;<=50K
Male;*;White;Married-civ-spouse;11th;United-States;*;Transport-moving;<=50K
Male;29;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;44;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Sales;>50K
Female;21;White;Never-married;Some-college;United-States;*;Tech-support;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Farming-fishing;>50K
Male;43;White;Married-civ-spouse;Masters;United-States;Federal-gov;*;>50K
Male;21;Black;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;*;Some-college;United-States;Private;Transport-moving;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Tech-support;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;*;White;Married-civ-spouse;Some-college;United-States;State-gov;Adm-clerical;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;*;White;Married-civ-spouse;Bachelors;*;Private;Exec-managerial;<=50K
Male;*;White;Never-married;Masters;United-States;Private;Prof-specialty;>50K
Male;33;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;*;White;Widowed;Some-college;United-States;Private;*;<=50K
Male;*;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Other-service;<=50K
Female;*;White;Never-married;*;United-States;*;*;<=50K
Female;26;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;36;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Female;*;White;*;10th;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Doctorate;United-States;Private;Prof-specialty;>50K
Male;38;White;Married-civ-spouse;Bachelors;United-States;Private;*;>50K
Female;*;White;Divorced;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Male;60;White;Married-civ-spouse;Some-college;United-States;Private;*;>50K
Male;*;White;Married-civ-spouse;HS-grad;*;Private;Sales;<=50K
Male;38;White;Married-civ-spouse;Assoc-voc;United-States;Private;*;>50K
Male;37;White;Married-civ-spouse;*;United-States;Self-emp-inc;Sales;>50K
Male;28;White;Never-married;Some-college;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Sales;>50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;28;White;Never-married;Bachelors;United-States;Private;*;<=50K
Male;40;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;>50K
Male;*;White;Divorced;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;43;Black;Married-civ-spouse;Assoc-acdm;United-States;Private;*;<=50K
Female;29;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;>50K
Male;*;Black;Married-civ-spouse;Some-college;United-States;Federal-gov;*;<=50K
Male;29;Black;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;>50K
Male;*;Other;*;*;*;Private;*;<=50K
Female;31;White;Married-civ-spouse;Bachelors;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;Local-gov;Transport-moving;<=50K
Female;18;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;36;White;Divorced;Bachelors;United-States;Private;*;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Philippines;Private;*;>50K
Male;48;White;Divorced;Bachelors;United-States;Private;*;>50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Protective-serv;<=50K
Male;24;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;36;Black;Never-married;*;United-States;Private;*;>50K
Male;48;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Female;28;White;Divorced;HS-grad;United-States;Private;*;<=50K
Female;*;White;Never-married;Masters;United-States;Private;Other-service;<=50K
Female;29;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;*;Black;Married-civ-spouse;5th-6th;*;Private;Other-service;<=50K
Female;50;White;Divorced;Bachelors;United-States;Private;*;>50K
Male;*;White;*;*;*;Federal-gov;*;<=50K
Male;17;White;Never-married;11th;United-States;Private;*;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;37;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;*;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;United-States;Local-gov;Other-service;<=50K
Male;*;White;Married-civ-spouse;*;Portugal;*;*;<=50K
Male;23;White;*;Some-college;United-States;Private;Transport-moving;<=50K
Female;33;White;Divorced;Assoc-acdm;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Exec-managerial;>50K
Male;28;Black;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;*;White;Divorced;11th;United-States;Private;Sales;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;State-gov;Prof-specialty;<=50K
Female;22;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;*;Asian-Pac-Islander;Never-married;11th;*;Private;Sales;<=50K
Male;*;White;Married-spouse-absent;5th-6th;Mexico;Private;Farming-fishing;<=50K
Male;*;White;Married-civ-spouse;*;Italy;Private;*;<=50K
Female;45;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Female;*;White;Married-civ-spouse;*;Mexico;*;*;<=50K
Female;34;White;Never-married;Bachelors;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;38;White;Married-civ-spouse;Bachelors;United-States;Private;Adm-clerical;>50K
Male;*;White;Married-civ-spouse;Doctorate;United-States;Private;Prof-specialty;<=50K
Male;*;White;Divorced;HS-grad;United-States;Private;Protective-serv;<=50K
